========== FILE: canara1m.pdf ==========


======= PAGE 1 =======

text='429.34'                                 x0=  544.5 x1=  581.1 top=  226.5 bottom=  238.5
text='32E92621AECC/27/11/2025'                x0=  106.6 x1=  258.1 top=  232.5 bottom=  244.5
text='19:40:04'                               x0=  106.6 x1=  153.3 top=  244.5 bottom=  256.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  268.5 bottom=  280.5
text='018673060016'                           x0=  135.3 x1=  215.4 top=  268.5 bottom=  280.5
text='UPI/DR/581949848016/RAJESH'             x0=  106.6 x1=  281.4 top=  292.5 bottom=  304.5
text='KU/YESB/**YHJDW@PAYTM/P'                x0=  106.6 x1=  278.9 top=  304.5 bottom=  316.5
text='AYMENT'                                 x0=  106.6 x1=  156.6 top=  316.5 bottom=  328.5
text='//AXL9B48BBCBC3A742299998'              x0=  106.6 x1=  280.1 top=  328.5 bottom=  340.5
text='28-11-2025'                             x0=   26.6 x1=   87.9 top=  334.5 bottom=  346.5
text='20.00'                                  x0=  460.3 x1=  490.4 top=  334.5 bottom=  346.5
text='409.34'                                 x0=  544.5 x1=  581.1 top=  334.5 bottom=  346.5
text='F16E93E2F0BB/28/11/2025'                x0=  106.6 x1=  256.7 top=  340.5 bottom=  352.5
text='13:45:34'                               x0=  106.6 x1=  153.3 top=  352.5 bottom=  364.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  376.5 bottom=  388.5
text='581949848016'                           x0=  135.3 x1=  215.4 top=  376.5 bottom=  388.5
text='UPI/DR/105176141864/YULUBIK'            x0=  106.6 x1=  285.4 top=  400.5 bottom=  412.5
text='ES/UTIB/**9.RZP@AXISBANK/T'             x0=  106.6 x1=  282.9 top=  412.5 bottom=  424.5
text='OPUPBYU//YBL768349C99F0F4'              x0=  106.6 x1=  284.7 top=  424.5 bottom=  436.5
text='28-11-2025'                             x0=   26.6 x1=   87.9 top=  436.5 bottom=  448.5
text='27CB7459F15881DF605/28/11/2'            x0=  106.6 x1=  283.4 top=  436.5 bottom=  448.5
text='101.00'                                 x0=  453.7 x1=  490.4 top=  436.5 bottom=  448.5
text='308.34'                                 x0=  544.5 x1=  581.1 top=  436.5 bottom=  448.5
text='025'                                    x0=  106.6 x1=  126.7 top=  448.5 bottom=  460.5
text='14:42:25'                               x0=  130.0 x1=  176.7 top=  448.5 bottom=  460.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  472.5 bottom=  484.5
text='105176141864'                           x0=  135.3 x1=  215.4 top=  472.5 bottom=  484.5
text='UPI/DR/544641346997/ARJUN/Y'            x0=  106.6 x1=  285.4 top=  496.5 bottom=  508.5
text='ESB/**71OEH@PTY/PAYMENT'                x0=  106.6 x1=  279.5 top=  508.5 bottom=  520.5
text='//AXL31A94C59376648559B178'             x0=  106.6 x1=  280.8 top=  520.5 bottom=  532.5
text='28-11-2025'                             x0=   26.6 x1=   87.9 top=  532.5 bottom=  544.5
text='CEC5349916A/28/11/2025'                 x0=  106.6 x1=  250.1 top=  532.5 bottom=  544.5
text='10.00'                                  x0=  460.3 x1=  490.4 top=  532.5 bottom=  544.5
text='298.34'                                 x0=  544.5 x1=  581.1 top=  532.5 bottom=  544.5
text='20:02:21'                               x0=  106.6 x1=  153.3 top=  544.5 bottom=  556.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  568.5 bottom=  580.5
text='544641346997'                           x0=  135.3 x1=  215.4 top=  568.5 bottom=  580.5
text='UPI/DR/597904408410/RAJESH'             x0=  106.6 x1=  281.4 top=  592.5 bottom=  604.5
text='KU/YESB/**YHJDW@PAYTM/P'                x0=  106.6 x1=  278.9 top=  604.5 bottom=  616.5
text='AYMENT'                                 x0=  106.6 x1=  156.6 top=  616.5 bottom=  628.5
text='//YBL00F779EAC3C04659A5E7'              x0=  106.6 x1=  279.4 top=  628.5 bottom=  640.5
text='29-11-2025'                             x0=   26.6 x1=   87.9 top=  634.5 bottom=  646.5
text='40.00'                                  x0=  460.3 x1=  490.4 top=  634.5 bottom=  646.5
text='258.34'                                 x0=  544.5 x1=  581.1 top=  634.5 bottom=  646.5
text='F53E73B28671/29/11/2025'                x0=  106.6 x1=  253.4 top=  640.5 bottom=  652.5
text='13:58:03'                               x0=  106.6 x1=  153.3 top=  652.5 bottom=  664.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  676.5 bottom=  688.5
text='597904408410'                           x0=  135.3 x1=  215.4 top=  676.5 bottom=  688.5
text='UPI/DR/833911261070/RAJESH'             x0=  106.6 x1=  281.4 top=  700.5 bottom=  712.5
text='KU/YESB/**YHJDW@PAYTM/P'                x0=  106.6 x1=  278.9 top=  712.5 bottom=  724.5
text='AYMENT'                                 x0=  106.6 x1=  156.6 top=  724.5 bottom=  736.5
text='//AXL46B4DFA1DC6246B8AC83'              x0=  106.6 x1=  283.4 top=  736.5 bottom=  748.5
text='01-12-2025'                             x0=   26.6 x1=   87.9 top=  742.5 bottom=  754.5
text='20.00'                                  x0=  460.3 x1=  490.4 top=  742.5 bottom=  754.5
text='238.34'                                 x0=  544.5 x1=  581.1 top=  742.5 bottom=  754.5
text='9C3968F59071/01/12/2025'                x0=  106.6 x1=  252.7 top=  748.5 bottom=  760.5
text='20:51:23'                               x0=  106.6 x1=  153.3 top=  760.5 bottom=  772.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  784.5 bottom=  796.5
text='833911261070'                           x0=  135.3 x1=  215.4 top=  784.5 bottom=  796.5
text='page'                                   x0=  531.6 x1=  558.3 top=  802.5 bottom=  814.5
text='4'                                      x0=  561.7 x1=  568.3 top=  802.5 bottom=  814.5

======= PAGE 5 =======

text='Date'                                   x0=   43.6 x1=   68.9 top=   40.5 bottom=   52.5
text='Particulars'                            x0=  167.1 x1=  223.8 top=   40.5 bottom=   52.5
text='Deposits'                               x0=  320.6 x1=  367.2 top=   40.5 bottom=   52.5
text='Withdrawals'                            x0=  413.3 x1=  478.6 top=   40.5 bottom=   52.5
text='Balance'                                x0=  517.1 x1=  560.4 top=   40.5 bottom=   52.5
text='UPI/CR/225808317195/MANOJ'              x0=  106.6 x1=  276.0 top=   64.5 bottom=   76.5
text='KUM/PUNB/**93749@AXL/PAY'               x0=  106.6 x1=  278.2 top=   76.5 bottom=   88.5
text='MENT'                                   x0=  106.6 x1=  140.6 top=   88.5 bottom=  100.5
text='//AXL650D56CC5C304BF7BE21'              x0=  106.6 x1=  282.1 top=  100.5 bottom=  112.5
text='02-12-2025'                             x0=   26.6 x1=   87.9 top=  106.5 bottom=  118.5
text='2,000.00'                               x0=  348.9 x1=  395.6 top=  106.5 bottom=  118.5
text='2,238.34'                               x0=  534.5 x1=  581.2 top=  106.5 bottom=  118.5
text='06F953F7EAA5/02/12/2025'                x0=  106.6 x1=  255.4 top=  112.5 bottom=  124.5
text='11:19:16'                               x0=  106.6 x1=  153.3 top=  124.5 bottom=  136.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  148.5 bottom=  160.5
text='225808317195'                           x0=  135.3 x1=  215.4 top=  148.5 bottom=  160.5
text='UPI/CR/990167215303/MANOJ'              x0=  106.6 x1=  276.0 top=  172.5 bottom=  184.5
text='KUM/PUNB/**93749@AXL/PAY'               x0=  106.6 x1=  278.2 top=  184.5 bottom=  196.5
text='MENT'                                   x0=  106.6 x1=  140.6 top=  196.5 bottom=  208.5
text='//AXLB2C914BFA663492C8D76'              x0=  106.6 x1=  280.1 top=  208.5 bottom=  220.5
text='02-12-2025'                             x0=   26.6 x1=   87.9 top=  214.5 bottom=  226.5
text='10,900.00'                              x0=  342.2 x1=  395.6 top=  214.5 bottom=  226.5
text='13,138.34'                              x0=  527.8 x1=  581.1 top=  214.5 bottom=  226.5
text='3ACBF1EE3428/02/12/2025'                x0=  106.6 x1=  258.1 top=  220.5 bottom=  232.5
text='11:20:37'                               x0=  106.6 x1=  153.3 top=  232.5 bottom=  244.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  256.5 bottom=  268.5
text='990167215303'                           x0=  135.3 x1=  215.4 top=  256.5 bottom=  268.5
text='UPI/DR/502728350648/RAJESH'             x0=  106.6 x1=  281.4 top=  280.5 bottom=  292.5
text='KU/YESB/**YHJDW@PAYTM/P'                x0=  106.6 x1=  278.9 top=  292.5 bottom=  304.5
text='AYMENT'                                 x0=  106.6 x1=  156.6 top=  304.5 bottom=  316.5
text='//AXLBE1819EC188A49058F0D1'             x0=  106.6 x1=  286.1 top=  316.5 bottom=  328.5
text='02-12-2025'                             x0=   26.6 x1=   87.9 top=  322.5 bottom=  334.5
text='5.00'                                   x0=  467.0 x1=  490.4 top=  322.5 bottom=  334.5
text='13,133.34'                              x0=  527.8 x1=  581.1 top=  322.5 bottom=  334.5
text='102157211F5/02/12/2025'                 x0=  106.6 x1=  244.1 top=  328.5 bottom=  340.5
text='14:09:54'                               x0=  106.6 x1=  153.3 top=  340.5 bottom=  352.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  364.5 bottom=  376.5
text='502728350648'                           x0=  135.3 x1=  215.4 top=  364.5 bottom=  376.5
text='UPI/DR/172778348583/UMESH'              x0=  106.6 x1=  277.4 top=  388.5 bottom=  400.5
text='KUM/YESB/**20YN6@PTYS/PA'               x0=  106.6 x1=  280.9 top=  400.5 bottom=  412.5
text='YMENT'                                  x0=  106.6 x1=  148.6 top=  412.5 bottom=  424.5
text='//YBL869CFBC567474C0090133'             x0=  106.6 x1=  284.1 top=  424.5 bottom=  436.5
text='02-12-2025'                             x0=   26.6 x1=   87.9 top=  430.5 bottom=  442.5
text='95.00'                                  x0=  460.3 x1=  490.4 top=  430.5 bottom=  442.5
text='13,038.34'                              x0=  527.8 x1=  581.1 top=  430.5 bottom=  442.5
text='579A43976A8/02/12/2025'                 x0=  106.6 x1=  246.1 top=  436.5 bottom=  448.5
text='18:09:17'                               x0=  106.6 x1=  153.3 top=  448.5 bottom=  460.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  472.5 bottom=  484.5
text='172778348583'                           x0=  135.3 x1=  215.4 top=  472.5 bottom=  484.5
text='UPI/DR/677317741210/HOLISTI'            x0=  106.6 x1=  280.7 top=  496.5 bottom=  508.5
text='C'                                      x0=  106.6 x1=  115.3 top=  508.5 bottom=  520.5
text='/YESB/**VLCEZ@PTY/PAYMEN'               x0=  106.6 x1=  282.9 top=  520.5 bottom=  532.5
text='T'                                      x0=  106.6 x1=  114.0 top=  532.5 bottom=  544.5
text='03-12-2025'                             x0=   26.6 x1=   87.9 top=  544.5 bottom=  556.5
text='//AXLDD202154F3C7420AB6A9'              x0=  106.6 x1=  280.1 top=  544.5 bottom=  556.5
text='125.00'                                 x0=  453.7 x1=  490.4 top=  544.5 bottom=  556.5
text='12,913.34'                              x0=  527.8 x1=  581.1 top=  544.5 bottom=  556.5
text='D104ABDE1D85/03/12/2025'                x0=  106.6 x1=  260.1 top=  556.5 bottom=  568.5
text='01:08:52'                               x0=  106.6 x1=  153.3 top=  568.5 bottom=  580.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  592.5 bottom=  604.5
text='677317741210'                           x0=  135.3 x1=  215.4 top=  592.5 bottom=  604.5
text='UPI/DR/673303039514/RAJESH'             x0=  106.6 x1=  281.4 top=  616.5 bottom=  628.5
text='KU/YESB/**YHJDW@PAYTM/P'                x0=  106.6 x1=  278.9 top=  628.5 bottom=  640.5
text='AYMENT'                                 x0=  106.6 x1=  156.6 top=  640.5 bottom=  652.5
text='//YBLEBCC603986B34A7397749'             x0=  106.6 x1=  285.4 top=  652.5 bottom=  664.5
text='03-12-2025'                             x0=   26.6 x1=   87.9 top=  658.5 bottom=  670.5
text='40.00'                                  x0=  460.3 x1=  490.4 top=  658.5 bottom=  670.5
text='12,873.34'                              x0=  527.8 x1=  581.1 top=  658.5 bottom=  670.5
text='E17DE384F08/03/12/2025'                 x0=  106.6 x1=  248.7 top=  664.5 bottom=  676.5
text='16:52:34'                               x0=  106.6 x1=  153.3 top=  676.5 bottom=  688.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  700.5 bottom=  712.5
text='673303039514'                           x0=  135.3 x1=  215.4 top=  700.5 bottom=  712.5
text='page'                                   x0=  531.6 x1=  558.3 top=  802.5 bottom=  814.5
text='5'                                      x0=  561.7 x1=  568.3 top=  802.5 bottom=  814.5

======= PAGE 6 =======

text='Date'                                   x0=   43.6 x1=   68.9 top=   40.5 bottom=   52.5
text='Particulars'                            x0=  167.1 x1=  223.8 top=   40.5 bottom=   52.5
text='Deposits'                               x0=  320.6 x1=  367.2 top=   40.5 bottom=   52.5
text='Withdrawals'                            x0=  413.3 x1=  478.6 top=   40.5 bottom=   52.5
text='Balance'                                x0=  517.1 x1=  560.4 top=   40.5 bottom=   52.5
text='UPI/DR/022348298067/YULUBIK'            x0=  106.6 x1=  285.4 top=   64.5 bottom=   76.5
text='ES/UTIB/**9.RZP@AXISBANK/T'             x0=  106.6 x1=  282.9 top=   76.5 bottom=   88.5
text='OPUPBYU//YBL3253E2E29A514'              x0=  106.6 x1=  285.4 top=   88.5 bottom=  100.5
text='04-12-2025'                             x0=   26.6 x1=   87.9 top=  100.5 bottom=  112.5
text='2E3A59B49F762A2FA94/04/12/2'            x0=  106.6 x1=  284.8 top=  100.5 bottom=  112.5
text='115.76'                                 x0=  453.7 x1=  490.4 top=  100.5 bottom=  112.5
text='12,757.58'                              x0=  527.8 x1=  581.1 top=  100.5 bottom=  112.5
text='025'                                    x0=  106.6 x1=  126.7 top=  112.5 bottom=  124.5
text='20:29:20'                               x0=  130.0 x1=  176.7 top=  112.5 bottom=  124.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  136.5 bottom=  148.5
text='022348298067'                           x0=  135.3 x1=  215.4 top=  136.5 bottom=  148.5
text='UPI/DR/191218956674/11214'              x0=  106.6 x1=  267.4 top=  160.5 bottom=  172.5
text='APO/YESB/**57762@PTYS/PAY'              x0=  106.6 x1=  284.2 top=  172.5 bottom=  184.5
text='MENT'                                   x0=  106.6 x1=  140.6 top=  184.5 bottom=  196.5
text='//YBLC38BFB2FECA140AB97C9'              x0=  106.6 x1=  284.7 top=  196.5 bottom=  208.5
text='04-12-2025'                             x0=   26.6 x1=   87.9 top=  202.5 bottom=  214.5
text='35.16'                                  x0=  460.3 x1=  490.4 top=  202.5 bottom=  214.5
text='12,722.42'                              x0=  527.8 x1=  581.1 top=  202.5 bottom=  214.5
text='60F20FAE3EAA/04/12/2025'                x0=  106.6 x1=  258.1 top=  208.5 bottom=  220.5
text='20:35:15'                               x0=  106.6 x1=  153.3 top=  220.5 bottom=  232.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  244.5 bottom=  256.5
text='191218956674'                           x0=  135.3 x1=  215.4 top=  244.5 bottom=  256.5
text='UPI/DR/520143420965/DOMINO'             x0=  106.6 x1=  283.4 top=  268.5 bottom=  280.5
text='SPI/AIRP/**.PAYU@MAIRTEL/U'             x0=  106.6 x1=  282.2 top=  280.5 bottom=  292.5
text='PIINTENT//PPPL2628821791505'            x0=  106.6 x1=  285.4 top=  292.5 bottom=  304.5
text='05-12-2025'                             x0=   26.6 x1=   87.9 top=  304.5 bottom=  316.5
text='12250345586932081E/05/12/202'           x0=  106.6 x1=  284.8 top=  304.5 bottom=  316.5
text='506.10'                                 x0=  453.7 x1=  490.4 top=  304.5 bottom=  316.5
text='12,216.32'                              x0=  527.8 x1=  581.1 top=  304.5 bottom=  316.5
text='5'                                      x0=  106.6 x1=  113.3 top=  316.5 bottom=  328.5
text='03:46:06'                               x0=  116.6 x1=  163.4 top=  316.5 bottom=  328.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  340.5 bottom=  352.5
text='520143420965'                           x0=  135.3 x1=  215.4 top=  340.5 bottom=  352.5
text='UPI/DR/441682421627/HOLISTI'            x0=  106.6 x1=  280.7 top=  364.5 bottom=  376.5
text='C'                                      x0=  106.6 x1=  115.3 top=  376.5 bottom=  388.5
text='/YESB/**KYL6C@PTY/PAYMEN'               x0=  106.6 x1=  282.2 top=  388.5 bottom=  400.5
text='T'                                      x0=  106.6 x1=  114.0 top=  400.5 bottom=  412.5
text='05-12-2025'                             x0=   26.6 x1=   87.9 top=  412.5 bottom=  424.5
text='//AXLFD50389C180941578F755'             x0=  106.6 x1=  281.4 top=  412.5 bottom=  424.5
text='30.00'                                  x0=  460.3 x1=  490.4 top=  412.5 bottom=  424.5
text='12,186.32'                              x0=  527.8 x1=  581.1 top=  412.5 bottom=  424.5
text='F85E3F9C145/05/12/2025'                 x0=  106.6 x1=  248.1 top=  424.5 bottom=  436.5
text='14:31:24'                               x0=  106.6 x1=  153.3 top=  436.5 bottom=  448.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  460.5 bottom=  472.5
text='441682421627'                           x0=  135.3 x1=  215.4 top=  460.5 bottom=  472.5
text='UPI/DR/632359540141/BLINKIT/'           x0=  106.6 x1=  282.7 top=  484.5 bottom=  496.5
text='HDFC/**.PAYU@HDFCBANK/U'                x0=  106.6 x1=  278.8 top=  496.5 bottom=  508.5
text='PIINTENT//PPPL2630398548806'            x0=  106.6 x1=  285.4 top=  508.5 bottom=  520.5
text='06-12-2025'                             x0=   26.6 x1=   87.9 top=  520.5 bottom=  532.5
text='12251032496933B8F9/06/12/202'           x0=  106.6 x1=  285.4 top=  520.5 bottom=  532.5
text='201.00'                                 x0=  453.7 x1=  490.4 top=  520.5 bottom=  532.5
text='11,985.32'                              x0=  527.8 x1=  581.1 top=  520.5 bottom=  532.5
text='5'                                      x0=  106.6 x1=  113.3 top=  532.5 bottom=  544.5
text='10:32:56'                               x0=  116.6 x1=  163.4 top=  532.5 bottom=  544.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  556.5 bottom=  568.5
text='632359540141'                           x0=  135.3 x1=  215.4 top=  556.5 bottom=  568.5
text='UPI/CR/912732334902/RAM'                x0=  106.6 x1=  260.7 top=  580.5 bottom=  592.5
text='LAL/BARB/**15268@YBL/PAYM'              x0=  106.6 x1=  282.2 top=  592.5 bottom=  604.5
text='ENT'                                    x0=  106.6 x1=  130.6 top=  604.5 bottom=  616.5
text='//YBL6E73E61EF347478F980B9'             x0=  106.6 x1=  282.8 top=  616.5 bottom=  628.5
text='06-12-2025'                             x0=   26.6 x1=   87.9 top=  622.5 bottom=  634.5
text='2,000.00'                               x0=  348.9 x1=  395.6 top=  622.5 bottom=  634.5
text='13,985.32'                              x0=  527.8 x1=  581.1 top=  622.5 bottom=  634.5
text='5E90EE696BB/06/12/2025'                 x0=  106.6 x1=  250.1 top=  628.5 bottom=  640.5
text='14:35:41'                               x0=  106.6 x1=  153.3 top=  640.5 bottom=  652.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  664.5 bottom=  676.5
text='912732334902'                           x0=  135.3 x1=  215.4 top=  664.5 bottom=  676.5
text='UPI/DR/563941802743/CHARAN'             x0=  106.6 x1=  284.7 top=  688.5 bottom=  700.5
text='SI/YESB/**Z1785@PTYS/PAYM'              x0=  106.6 x1=  280.9 top=  700.5 bottom=  712.5
text='ENT'                                    x0=  106.6 x1=  130.6 top=  712.5 bottom=  724.5
text='//YBLC5B5D0D40173487EA60C'              x0=  106.6 x1=  281.4 top=  724.5 bottom=  736.5
text='08-12-2025'                             x0=   26.6 x1=   87.9 top=  730.5 bottom=  742.5
text='200.00'                                 x0=  453.7 x1=  490.4 top=  730.5 bottom=  742.5
text='13,785.32'                              x0=  527.8 x1=  581.1 top=  730.5 bottom=  742.5
text='CD50DF06480E/08/12/2025'                x0=  106.6 x1=  258.1 top=  736.5 bottom=  748.5
text='04:11:10'                               x0=  106.6 x1=  153.3 top=  748.5 bottom=  760.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  772.5 bottom=  784.5
text='563941802743'                           x0=  135.3 x1=  215.4 top=  772.5 bottom=  784.5
text='page'                                   x0=  531.6 x1=  558.3 top=  802.5 bottom=  814.5
text='6'                                      x0=  561.7 x1=  568.3 top=  802.5 bottom=  814.5

======= PAGE 7 =======

text='Date'                                   x0=   43.6 x1=   68.9 top=   40.5 bottom=   52.5
text='Particulars'                            x0=  167.1 x1=  223.8 top=   40.5 bottom=   52.5
text='Deposits'                               x0=  320.6 x1=  367.2 top=   40.5 bottom=   52.5
text='Withdrawals'                            x0=  413.3 x1=  478.6 top=   40.5 bottom=   52.5
text='Balance'                                x0=  517.1 x1=  560.4 top=   40.5 bottom=   52.5
text='UPI/CR/393448454523/ADHEES'             x0=  106.6 x1=  283.4 top=   64.5 bottom=   76.5
text='H'                                      x0=  106.6 x1=  115.3 top=   76.5 bottom=   88.5
text='P/SBIN/**HEESH@PTYES/SEN'               x0=  106.6 x1=  279.5 top=   88.5 bottom=  100.5
text='T'                                      x0=  106.6 x1=  114.0 top=  100.5 bottom=  112.5
text='08-12-2025'                             x0=   26.6 x1=   87.9 top=  112.5 bottom=  124.5
text='USI//PTMCD15D034EFF440E8A'              x0=  106.6 x1=  283.4 top=  112.5 bottom=  124.5
text='100.00'                                 x0=  358.9 x1=  395.6 top=  112.5 bottom=  124.5
text='13,885.32'                              x0=  527.8 x1=  581.1 top=  112.5 bottom=  124.5
text='98EDA44D9142EF2/08/12/2025'             x0=  106.6 x1=  278.7 top=  124.5 bottom=  136.5
text='04:12:56'                               x0=  106.6 x1=  153.3 top=  136.5 bottom=  148.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  160.5 bottom=  172.5
text='393448454523'                           x0=  135.3 x1=  215.4 top=  160.5 bottom=  172.5
text='UPI/DR/064027240520/MD'                 x0=  106.6 x1=  252.7 top=  184.5 bottom=  196.5
text='KONEN/YESB/**LYDWM@PTY/'                x0=  106.6 x1=  280.9 top=  196.5 bottom=  208.5
text='VERIFIED//YBL7AD893ABDC02'              x0=  106.6 x1=  281.4 top=  208.5 bottom=  220.5
text='08-12-2025'                             x0=   26.6 x1=   87.9 top=  220.5 bottom=  232.5
text='4AEF933C1773733BB607/08/12/'            x0=  106.6 x1=  284.8 top=  220.5 bottom=  232.5
text='100.00'                                 x0=  453.7 x1=  490.4 top=  220.5 bottom=  232.5
text='13,785.32'                              x0=  527.8 x1=  581.1 top=  220.5 bottom=  232.5
text='2025'                                   x0=  106.6 x1=  133.3 top=  232.5 bottom=  244.5
text='14:24:01'                               x0=  136.7 x1=  183.4 top=  232.5 bottom=  244.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  256.5 bottom=  268.5
text='064027240520'                           x0=  135.3 x1=  215.4 top=  256.5 bottom=  268.5
text='UPI/DR/873177202941/ROHIT'              x0=  106.6 x1=  271.4 top=  280.5 bottom=  292.5
text='KUM/YESB/**720EJ@PTY/PAY'               x0=  106.6 x1=  278.2 top=  292.5 bottom=  304.5
text='MENT'                                   x0=  106.6 x1=  140.6 top=  304.5 bottom=  316.5
text='//YBLA9D16674A6704BE48756D'             x0=  106.6 x1=  285.4 top=  316.5 bottom=  328.5
text='08-12-2025'                             x0=   26.6 x1=   87.9 top=  322.5 bottom=  334.5
text='15.00'                                  x0=  460.3 x1=  490.4 top=  322.5 bottom=  334.5
text='13,770.32'                              x0=  527.8 x1=  581.1 top=  322.5 bottom=  334.5
text='E2CD7CFA6E8/08/12/2025'                 x0=  106.6 x1=  254.0 top=  328.5 bottom=  340.5
text='16:33:10'                               x0=  106.6 x1=  153.3 top=  340.5 bottom=  352.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  364.5 bottom=  376.5
text='873177202941'                           x0=  135.3 x1=  215.4 top=  364.5 bottom=  376.5
text='UPI/DR/671281351293/RAJESH'             x0=  106.6 x1=  281.4 top=  388.5 bottom=  400.5
text='KU/YESB/**YHJDW@PAYTM/P'                x0=  106.6 x1=  278.9 top=  400.5 bottom=  412.5
text='AYMENT'                                 x0=  106.6 x1=  156.6 top=  412.5 bottom=  424.5
text='//YBL07879CEF0A0144858232A'             x0=  106.6 x1=  282.8 top=  424.5 bottom=  436.5
text='08-12-2025'                             x0=   26.6 x1=   87.9 top=  430.5 bottom=  442.5
text='80.00'                                  x0=  460.3 x1=  490.4 top=  430.5 bottom=  442.5
text='13,690.32'                              x0=  527.8 x1=  581.1 top=  430.5 bottom=  442.5
text='3C6A8F6C44B/08/12/2025'                 x0=  106.6 x1=  250.7 top=  436.5 bottom=  448.5
text='16:38:39'                               x0=  106.6 x1=  153.3 top=  448.5 bottom=  460.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  472.5 bottom=  484.5
text='671281351293'                           x0=  135.3 x1=  215.4 top=  472.5 bottom=  484.5
text='UPI/DR/554751719323/HOLISTI'            x0=  106.6 x1=  280.7 top=  496.5 bottom=  508.5
text='C'                                      x0=  106.6 x1=  115.3 top=  508.5 bottom=  520.5
text='/YESB/**KYL6C@PTY/PAYMEN'               x0=  106.6 x1=  282.2 top=  520.5 bottom=  532.5
text='T'                                      x0=  106.6 x1=  114.0 top=  532.5 bottom=  544.5
text='08-12-2025'                             x0=   26.6 x1=   87.9 top=  544.5 bottom=  556.5
text='//YBLB80868B8D1E843D288DD'              x0=  106.6 x1=  281.4 top=  544.5 bottom=  556.5
text='20.00'                                  x0=  460.3 x1=  490.4 top=  544.5 bottom=  556.5
text='13,670.32'                              x0=  527.8 x1=  581.1 top=  544.5 bottom=  556.5
text='3446B9B665D5/08/12/2025'                x0=  106.6 x1=  254.7 top=  556.5 bottom=  568.5
text='20:19:15'                               x0=  106.6 x1=  153.3 top=  568.5 bottom=  580.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  592.5 bottom=  604.5
text='554751719323'                           x0=  135.3 x1=  215.4 top=  592.5 bottom=  604.5
text='UPI/DR/685393501233/DMRC'               x0=  106.6 x1=  270.0 top=  616.5 bottom=  628.5
text='LIMI/ICIC/**C.ZKP@ICICI/PAYM'           x0=  106.6 x1=  282.2 top=  628.5 bottom=  640.5
text='ENT'                                    x0=  106.6 x1=  130.6 top=  640.5 bottom=  652.5
text='//YBL0447D85771C14F6FBB57B'             x0=  106.6 x1=  285.4 top=  652.5 bottom=  664.5
text='09-12-2025'                             x0=   26.6 x1=   87.9 top=  658.5 bottom=  670.5
text='32.00'                                  x0=  460.3 x1=  490.4 top=  658.5 bottom=  670.5
text='13,638.32'                              x0=  527.8 x1=  581.1 top=  658.5 bottom=  670.5
text='54E5A3DE9CC/09/12/2025'                 x0=  106.6 x1=  253.4 top=  664.5 bottom=  676.5
text='12:43:31'                               x0=  106.6 x1=  153.3 top=  676.5 bottom=  688.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  700.5 bottom=  712.5
text='685393501233'                           x0=  135.3 x1=  215.4 top=  700.5 bottom=  712.5
text='page'                                   x0=  531.6 x1=  558.3 top=  802.5 bottom=  814.5
text='7'                                      x0=  561.7 x1=  568.3 top=  802.5 bottom=  814.5

======= PAGE 8 =======

text='Date'                                   x0=   43.6 x1=   68.9 top=   40.5 bottom=   52.5
text='Particulars'                            x0=  167.1 x1=  223.8 top=   40.5 bottom=   52.5
text='Deposits'                               x0=  320.6 x1=  367.2 top=   40.5 bottom=   52.5
text='Withdrawals'                            x0=  413.3 x1=  478.6 top=   40.5 bottom=   52.5
text='Balance'                                x0=  517.1 x1=  560.4 top=   40.5 bottom=   52.5
text='UPI/CR/342307446069/ABHISH'             x0=  106.6 x1=  278.7 top=   64.5 bottom=   76.5
text='EK'                                     x0=  106.6 x1=  122.6 top=   76.5 bottom=   88.5
text='/PUNB/**57071@AXL/PAYMENT'              x0=  106.6 x1=  285.5 top=   88.5 bottom=  100.5
text='//AXL31535167319B49298DF81'             x0=  106.6 x1=  280.1 top=  100.5 bottom=  112.5
text='09-12-2025'                             x0=   26.6 x1=   87.9 top=  106.5 bottom=  118.5
